Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2023-10-22T09:31:00.000+00:00,S3A,6.94423,5.18115,9.84415,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20231022T093158_sui_zug.tif
2023-10-25T09:54:00.000+00:00,S3A,4.05919,2.90822,5.72366,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20231025T095425_sui_zug.tif
2023-10-28T10:16:00.000+00:00,S3A,4.93953,3.57083,7.46835,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20231028T101652_sui_zug.tif
2023-11-06T09:43:00.000+00:00,S3A,8.55012,7.12647,10.21468,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20231106T094310_sui_zug.tif
2023-11-29T09:46:00.000+00:00,S3A,7.97247,7.42192,8.63237,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20231129T094651_sui_zug.tif
2023-12-30T09:43:00.000+00:00,S3A,9.17957,5.26812,12.41084,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20231230T094312_sui_zug.tif
2024-01-19T09:24:00.000+00:00,S3A,6.8895,6.8895,6.8895,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240119T092431_sui_zug.tif
2024-02-03T09:35:00.000+00:00,S3A,9.21659,8.36439,10.09629,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240203T093545_sui_zug.tif
2024-02-06T09:58:00.000+00:00,S3A,8.05702,4.80858,9.65774,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240206T095812_sui_zug.tif
2024-02-13T10:16:00.000+00:00,S3A,5.32017,4.36548,7.01426,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240213T101653_sui_zug.tif
2024-02-25T10:05:00.000+00:00,S3A,8.04156,3.76801,11.0769,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240225T100539_sui_zug.tif
2024-03-16T09:46:00.000+00:00,S3A,4.30787,3.95656,5.00583,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240316T094658_sui_zug.tif
2024-03-25T09:13:00.000+00:00,S3A,10.10549,8.83281,11.91094,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240325T091320_sui_zug.tif
2024-04-12T09:47:00.000+00:00,S3A,9.18361,6.33565,11.90794,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240412T094702_sui_zug.tif
2024-04-16T09:43:00.000+00:00,S3A,11.49917,9.36571,14.1759,26,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240416T094318_sui_zug.tif
2024-04-27T09:58:00.000+00:00,S3A,6.93559,4.06048,9.24549,62,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240427T095814_sui_zug.tif
2024-05-14T09:17:00.000+00:00,S3A,8.47337,8.47337,8.47337,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240514T091707_sui_zug.tif
2024-05-24T09:58:00.000+00:00,S3A,6.188,5.15334,6.86271,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240524T095815_sui_zug.tif
2024-05-28T09:54:00.000+00:00,S3A,5.72534,5.11495,6.82948,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240528T095431_sui_zug.tif
2024-06-04T10:13:00.000+00:00,S3A,8.48403,7.41058,9.55483,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240604T101315_sui_zug.tif
2024-06-16T10:02:00.000+00:00,S3A,6.88552,3.56083,9.84173,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240616T100201_sui_zug.tif
2024-06-24T09:54:00.000+00:00,S3A,9.22674,9.09971,9.38192,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240624T095431_sui_zug.tif
2024-07-05T10:09:00.000+00:00,S3A,8.09745,6.67371,9.6025,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240705T100928_sui_zug.tif
2024-07-14T09:35:00.000+00:00,S3A,8.46518,6.89833,9.82077,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240714T093547_sui_zug.tif
2024-07-21T09:54:00.000+00:00,S3A,4.67512,4.61316,4.79469,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240721T095429_sui_zug.tif
2024-07-20T10:20:00.000+00:00,S3A,6.11113,5.2412,7.69472,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240720T102040_sui_zug.tif
2024-07-29T09:46:00.000+00:00,S3A,7.5366,6.93527,8.73589,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240729T094659_sui_zug.tif
2024-08-02T09:43:00.000+00:00,S3A,7.35414,6.37831,8.3021,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240802T094315_sui_zug.tif
2024-08-05T10:05:00.000+00:00,S3A,6.76904,5.38854,8.34078,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240805T100541_sui_zug.tif
2024-08-06T09:39:00.000+00:00,S3A,8.36645,7.12366,10.27075,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240806T093930_sui_zug.tif
2024-08-09T10:01:00.000+00:00,S3A,8.17555,7.09012,9.21282,71,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240809T100156_sui_zug.tif
2024-08-10T09:35:00.000+00:00,S3A,7.93391,6.55008,8.86118,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240810T093545_sui_zug.tif
2024-08-13T09:58:00.000+00:00,S3A,7.44794,5.32542,8.46993,56,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240813T095811_sui_zug.tif
2024-08-14T09:31:00.000+00:00,S3A,7.7935,6.87934,8.42156,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240814T093159_sui_zug.tif
2024-08-16T10:20:00.000+00:00,S3A,6.91194,6.46776,7.25976,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240816T102037_sui_zug.tif
2024-08-20T10:16:00.000+00:00,S3A,7.51586,5.41028,9.20602,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240820T101652_sui_zug.tif
2024-08-24T10:13:00.000+00:00,S3A,6.53039,4.81999,8.30593,70,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240824T101307_sui_zug.tif
2024-08-28T10:09:00.000+00:00,S3A,5.79105,4.36267,8.00662,62,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240828T100922_sui_zug.tif
2024-08-29T09:43:00.000+00:00,S3A,6.84456,5.07092,8.21427,39,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240829T094311_sui_zug.tif
2024-09-01T10:05:00.000+00:00,S3A,5.87535,4.62841,6.97875,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240901T100537_sui_zug.tif
2024-09-02T09:39:00.000+00:00,S3A,6.62638,5.28382,9.27927,18,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240902T093925_sui_zug.tif
2024-09-13T09:54:00.000+00:00,S3A,7.3925,6.91995,7.86014,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240913T095424_sui_zug.tif
2024-09-20T10:13:00.000+00:00,S3A,7.96593,5.6054,8.71676,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240920T101307_sui_zug.tif
2024-09-21T09:46:00.000+00:00,S3A,8.39492,4.19788,9.97524,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240921T094656_sui_zug.tif
2024-09-29T09:39:00.000+00:00,S3A,8.37498,5.03836,11.15686,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240929T093930_sui_zug.tif
2024-09-30T09:13:00.000+00:00,S3A,9.4488,9.4488,9.4488,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20240930T091319_sui_zug.tif
2024-10-07T09:32:00.000+00:00,S3A,10.65184,8.72083,11.96953,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241007T093200_sui_zug.tif
2024-11-17T10:09:00.000+00:00,S3A,8.66885,2.80192,11.8031,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241117T100923_sui_zug.tif
2024-11-23T09:13:00.000+00:00,S3A,11.56587,11.56587,11.56587,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241123T091317_sui_zug.tif
2024-11-25T10:01:00.000+00:00,S3A,9.80949,5.1284,13.58081,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241125T100153_sui_zug.tif
2024-11-26T09:35:00.000+00:00,S3A,10.51257,6.36437,13.56574,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241126T093542_sui_zug.tif
2024-11-29T09:58:00.000+00:00,S3A,0.05285,0.05285,0.05285,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241129T095809_sui_zug.tif
2024-12-15T09:43:00.000+00:00,S3A,9.95225,9.00173,11.83555,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241215T094308_zug.tif
2024-12-16T09:16:00.000+00:00,S3A,10.76707,10.76707,10.76707,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20241216T091658_zug.tif
2023-01-19T09:48:00.000+00:00,S3B,12.35966,9.26427,14.19643,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230119T094855_sui_zug.tif
2023-01-30T10:03:00.000+00:00,S3B,9.42155,8.35017,10.17398,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230130T100354_sui_zug.tif
2023-02-03T10:00:00.000+00:00,S3B,4.38243,4.38243,4.38243,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230203T100011_sui_zug.tif
2023-02-07T09:56:00.000+00:00,S3B,7.99243,4.91913,9.63004,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230207T095628_sui_zug.tif
2023-02-10T10:18:00.000+00:00,S3B,7.09965,3.60257,9.57912,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230210T101854_sui_zug.tif
2023-02-12T09:26:00.000+00:00,S3B,9.81188,9.07605,10.54771,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230212T092632_sui_zug.tif
2023-03-07T09:30:00.000+00:00,S3B,9.00989,9.00989,9.00989,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230307T093015_sui_zug.tif
2023-03-09T10:18:00.000+00:00,S3B,4.01422,4.01422,4.01422,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230309T101853_sui_zug.tif
2023-03-15T09:22:00.000+00:00,S3B,9.66111,8.27298,11.62263,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230315T092247_sui_zug.tif
2023-03-18T09:45:00.000+00:00,S3B,7.55854,4.83628,10.27599,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230318T094514_sui_zug.tif
2023-03-22T09:41:00.000+00:00,S3B,9.67287,8.75405,10.55227,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230322T094128_sui_zug.tif
2023-04-06T09:52:00.000+00:00,S3B,10.38145,7.82206,13.35536,52,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230406T095241_sui_zug.tif
2023-04-09T10:15:00.000+00:00,S3B,9.88264,6.66706,12.80103,45,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230409T101508_sui_zug.tif
2023-04-17T10:07:00.000+00:00,S3B,9.67676,8.48333,10.86296,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230417T100741_sui_zug.tif
2023-04-18T09:41:00.000+00:00,S3B,10.01331,10.01331,10.01331,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230418T094130_sui_zug.tif
2023-05-03T09:52:00.000+00:00,S3B,8.67975,5.98223,10.78755,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230503T095246_sui_zug.tif
2023-06-14T10:04:00.000+00:00,S3B,5.11598,3.34431,7.60033,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230614T100404_sui_zug.tif
2023-06-25T10:19:00.000+00:00,S3B,4.65759,3.53702,6.63198,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230625T101901_sui_zug.tif
2023-07-11T10:04:00.000+00:00,S3B,3.32314,2.67715,5.25977,44,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230711T100406_sui_zug.tif
2023-07-15T10:00:00.000+00:00,S3B,3.57609,3.03896,4.72774,63,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230715T100022_sui_zug.tif
2023-07-20T09:30:00.000+00:00,S3B,3.58795,3.26232,3.9516,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230720T093027_sui_zug.tif
2023-08-03T10:07:00.000+00:00,S3B,3.64825,3.10894,5.33928,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230803T100751_sui_zug.tif
2023-08-08T09:37:00.000+00:00,S3B,5.84173,4.28861,7.31599,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230808T093755_sui_zug.tif
2023-08-11T10:00:00.000+00:00,S3B,4.78453,3.39256,7.24895,45,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230811T100022_sui_zug.tif
2023-08-18T10:19:00.000+00:00,S3B,3.51136,3.14188,4.0446,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230818T101905_sui_zug.tif
2023-08-19T09:52:00.000+00:00,S3B,3.73424,3.15409,4.67925,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230819T095254_sui_zug.tif
2023-08-20T09:26:00.000+00:00,S3B,4.57689,4.57689,4.57689,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230820T092643_sui_zug.tif
2023-08-22T10:15:00.000+00:00,S3B,3.38581,3.06329,4.031,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230822T101520_sui_zug.tif
2023-09-01T09:15:00.000+00:00,S3B,4.24237,4.00328,4.43357,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230901T091527_sui_zug.tif
2023-09-04T09:37:00.000+00:00,S3B,4.75233,3.84994,5.43739,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230904T093754_sui_zug.tif
2023-09-07T10:00:00.000+00:00,S3B,4.30335,3.25628,5.4571,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230907T100020_sui_zug.tif
2023-09-11T09:56:00.000+00:00,S3B,3.33842,2.9029,4.43008,60,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230911T095635_sui_zug.tif
2023-09-14T10:19:00.000+00:00,S3B,3.39278,2.89304,3.71811,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230914T101901_sui_zug.tif
2023-09-15T09:52:00.000+00:00,S3B,3.07503,2.69047,3.81367,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230915T095250_sui_zug.tif
2023-09-16T09:26:00.000+00:00,S3B,3.38595,3.0103,3.84189,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230916T092639_sui_zug.tif
2023-09-20T09:22:00.000+00:00,S3B,4.50357,3.30334,5.92547,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230920T092253_sui_zug.tif
2023-09-26T10:07:00.000+00:00,S3B,4.61089,3.3405,6.45893,64,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230926T100747_sui_zug.tif
2023-09-28T09:15:00.000+00:00,S3B,7.28192,6.56015,8.08164,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230928T091525_sui_zug.tif
2023-09-27T09:41:00.000+00:00,S3B,4.08112,3.30185,5.16219,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230927T094136_sui_zug.tif
2023-09-30T10:04:00.000+00:00,S3B,5.97854,5.97854,5.97854,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20230930T100403_sui_zug.tif
2023-10-04T10:00:00.000+00:00,S3B,3.90554,3.03092,5.42857,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231004T100020_sui_zug.tif
2023-10-11T10:19:00.000+00:00,S3B,3.58179,2.99894,4.4354,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231011T101903_sui_zug.tif
2023-10-12T09:52:00.000+00:00,S3B,3.46095,2.86915,4.3363,18,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231012T095252_sui_zug.tif
2023-10-13T09:26:00.000+00:00,S3B,3.71288,3.42827,4.20226,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231013T092641_sui_zug.tif
2023-10-16T09:49:00.000+00:00,S3B,3.78653,2.91532,5.40694,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231016T094908_sui_zug.tif
2023-10-19T10:11:00.000+00:00,S3B,4.51625,3.51664,6.25683,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231019T101136_sui_zug.tif
2023-10-28T09:37:00.000+00:00,S3B,6.50774,4.48137,8.3041,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231028T093757_sui_zug.tif
2023-11-07T10:19:00.000+00:00,S3B,5.75328,3.37609,8.31696,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231107T101906_sui_zug.tif
2023-11-08T09:52:00.000+00:00,S3B,6.70982,4.41887,9.10908,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231108T095255_sui_zug.tif
2023-11-15T10:11:00.000+00:00,S3B,6.92592,3.45264,9.04957,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231115T101136_sui_zug.tif
2023-12-24T10:00:00.000+00:00,S3B,8.11012,6.51327,9.80884,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20231224T100022_sui_zug.tif
2024-01-01T09:52:00.000+00:00,S3B,5.74753,5.74753,5.74753,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240101T095251_sui_zug.tif
2024-01-20T10:00:00.000+00:00,S3B,8.96167,1.65285,12.20827,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240120T100018_sui_zug.tif
2024-01-27T10:19:00.000+00:00,S3B,6.18895,2.62712,9.25496,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240127T101901_sui_zug.tif
2024-02-12T10:04:00.000+00:00,S3B,9.16785,9.16785,9.16785,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240212T100407_sui_zug.tif
2024-02-13T09:37:00.000+00:00,S3B,9.95583,9.95583,9.95583,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240213T093756_sui_zug.tif
2024-02-20T09:56:00.000+00:00,S3B,10.34137,9.29621,11.97499,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240220T095638_sui_zug.tif
2024-02-25T09:26:00.000+00:00,S3B,10.64048,2.90659,12.80993,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240225T092642_sui_zug.tif
2024-03-02T10:11:00.000+00:00,S3B,5.1921,4.38904,5.99516,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240302T101136_sui_zug.tif
2024-03-25T10:15:00.000+00:00,S3B,9.37782,6.94217,12.38603,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240325T101518_sui_zug.tif
2024-04-02T10:07:00.000+00:00,S3B,9.8461,8.59555,11.05365,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240402T100750_sui_zug.tif
2024-04-14T09:56:00.000+00:00,S3B,10.27289,7.69419,12.69175,58,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240414T095640_sui_zug.tif
2024-04-27T09:19:00.000+00:00,S3B,9.53596,9.00774,10.34737,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240427T091917_sui_zug.tif
2024-05-11T09:56:00.000+00:00,S3B,6.19487,3.84205,10.57808,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240511T095645_sui_zug.tif
2024-05-19T09:49:00.000+00:00,S3B,7.956,4.38394,9.68947,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240519T094916_sui_zug.tif
2024-06-04T09:34:00.000+00:00,S3B,8.3843,8.00616,8.94212,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240604T093422_sui_zug.tif
2024-07-04T09:56:00.000+00:00,S3B,9.33025,6.84209,12.49879,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240704T095650_sui_zug.tif
2024-07-08T09:53:00.000+00:00,S3B,8.89677,7.15664,11.51787,68,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240708T095305_sui_zug.tif
2024-07-15T10:11:00.000+00:00,S3B,8.89875,8.32863,9.15685,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240715T101149_sui_zug.tif
2024-07-16T09:45:00.000+00:00,S3B,8.28308,7.86813,8.91442,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240716T094538_sui_zug.tif
2024-07-19T10:08:00.000+00:00,S3B,6.36394,4.35041,8.44738,67,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20240719T100805_sui_zug.tif
